agency_cd	site_no	datetime	113455_00010_00001	113455_00010_00001_cd	113456_00010_00002	113456_00010_00002_cd	113457_00010_00003	113457_00010_00003_cd	113458_00060_00003	113458_00060_00003_cd	265533_00010_00011	265533_00010_00011_cd
USGS	14103000	4/10/60							9250	A		
USGS	14103000	4/11/60							8760	A		
USGS	14103000	4/12/60							7910	A		
USGS	14103000	4/13/60							7270	A		
USGS	14103000	4/14/60							7060	A		
USGS	14103000	4/15/60							6670	A		
USGS	14103000	4/16/60							6600	A		
USGS	14103000	4/17/60							6600	A		
USGS	14103000	4/18/60							6320	A		
USGS	14103000	4/19/60							6110	A		
USGS	14103000	4/20/60							5960	A		
USGS	14103000	4/21/60							5960	A		
USGS	14103000	4/22/60							6050	A		
USGS	14103000	4/23/60							5780	A		
USGS	14103000	4/24/60							5780	A		
USGS	14103000	4/25/60							5630	A		
USGS	14103000	4/26/60							5600	A		
USGS	14103000	4/27/60							5540	A		
USGS	14103000	4/28/60							5540	A		
USGS	14103000	4/29/60							5420	A		
USGS	14103000	4/30/60							5480	A		
USGS	14103000	5/1/60							5420	A		
USGS	14103000	5/2/60							5540	A		
USGS	14103000	5/3/60							5600	A		
USGS	14103000	5/4/60							5510	A		
USGS	14103000	5/5/60							5480	A		
USGS	14103000	5/6/60							5420	A		
USGS	14103000	5/7/60							5540	A		
USGS	14103000	5/8/60							5750	A		
USGS	14103000	5/9/60							5660	A		
USGS	14103000	5/10/60							5810	A		
USGS	14103000	5/11/60							5780	A		
USGS	14103000	5/12/60							5930	A		
USGS	14103000	5/13/60							6080	A		
USGS	14103000	5/14/60							6080	A		
USGS	14103000	5/15/60							5870	A		
USGS	14103000	5/16/60							5840	A		
USGS	14103000	5/17/60							5630	A		
USGS	14103000	5/18/60							5720	A		
USGS	14103000	5/19/60							5540	A		
USGS	14103000	5/20/60							5540	A		
USGS	14103000	5/21/60							5840	A		
USGS	14103000	5/22/60							5960	A		
USGS	14103000	5/23/60							5570	A		
USGS	14103000	5/24/60							5720	A		
USGS	14103000	5/25/60							5570	A		
USGS	14103000	5/26/60							5720	A		
USGS	14103000	5/27/60							5750	A		
USGS	14103000	5/28/60							5870	A		
USGS	14103000	5/29/60							6140	A		
USGS	14103000	5/30/60							6140	A		
USGS	14103000	5/31/60							6050	A		
USGS	14103000	6/1/60							6080	A		
USGS	14103000	6/2/60							6170	A		
USGS	14103000	6/3/60							6110	A		
USGS	14103000	6/4/60							6080	A		
USGS	14103000	6/5/60							6290	A		
USGS	14103000	6/6/60							6050	A		
USGS	14103000	6/7/60							5870	A		
USGS	14103000	6/8/60							5810	A		
USGS	14103000	6/9/60							5600	A		
USGS	14103000	6/10/60							5480	A		
USGS	14103000	6/11/60							5360	A		
USGS	14103000	6/12/60							5390	A		
USGS	14103000	6/13/60							5390	A		
USGS	14103000	6/14/60							5390	A		
USGS	14103000	6/15/60							5450	A		
USGS	14103000	6/16/60							5780	A		
USGS	14103000	6/17/60							6290	A		
USGS	14103000	6/18/60							6760	A		
USGS	14103000	6/19/60							5480	A		
USGS	14103000	6/20/60							5180	A		
USGS	14103000	6/21/60							5090	A		
USGS	14103000	6/22/60							5030	A		
USGS	14103000	6/23/60							4880	A		
USGS	14103000	6/24/60							4880	A		
USGS	14103000	6/25/60							4940	A		
USGS	14103000	6/26/60							4940	A		
USGS	14103000	6/27/60							4850	A		
USGS	14103000	6/28/60							4820	A		
USGS	14103000	6/29/60							4820	A		
USGS	14103000	6/30/60							4850	A		
USGS	14103000	7/1/60							4820	A		
USGS	14103000	7/2/60							4850	A		
USGS	14103000	7/3/60							4730	A		
USGS	14103000	7/4/60							4670	A		
USGS	14103000	7/5/60							4640	A		
USGS	14103000	7/6/60							4670	A		
USGS	14103000	7/7/60							4610	A		
USGS	14103000	7/8/60							4640	A		
USGS	14103000	7/9/60							4640	A		
USGS	14103000	7/10/60							4550	A		
USGS	14103000	7/11/60							4580	A		
USGS	14103000	7/12/60							4490	A		
USGS	14103000	7/13/60							4640	A		
USGS	14103000	7/14/60							4550	A		
USGS	14103000	7/15/60							4460	A		
USGS	14103000	7/16/60							4580	A		
USGS	14103000	7/17/60							4490	A		
USGS	14103000	7/18/60							4520	A		
USGS	14103000	7/19/60							4490	A		
USGS	14103000	7/20/60							4550	A		
USGS	14103000	7/21/60							4460	A		
USGS	14103000	7/22/60							4460	A		
USGS	14103000	7/23/60							4400	A		
USGS	14103000	7/24/60							4400	A		
USGS	14103000	7/25/60							4400	A		
USGS	14103000	7/26/60							4400	A		
USGS	14103000	7/27/60							4460	A		
USGS	14103000	7/28/60							4430	A		
USGS	14103000	7/29/60							4430	A		
USGS	14103000	7/30/60							4400	A		
USGS	14103000	7/31/60							4430	A		
USGS	14103000	8/1/60							4460	A		
USGS	14103000	8/2/60							4490	A		
USGS	14103000	8/3/60							4430	A		
USGS	14103000	8/4/60							4430	A		
USGS	14103000	8/5/60							4370	A		
USGS	14103000	8/6/60							4310	A		
USGS	14103000	8/7/60							4310	A		
USGS	14103000	8/8/60							4370	A		
USGS	14103000	8/9/60							4340	A		
USGS	14103000	8/10/60							4340	A		
USGS	14103000	8/11/60							4280	A		
USGS	14103000	8/12/60							4310	A		
USGS	14103000	8/13/60							4280	A		
USGS	14103000	8/14/60							4230	A		
USGS	14103000	8/15/60							4260	A		
USGS	14103000	8/16/60							4280	A		
USGS	14103000	8/17/60							4280	A		
USGS	14103000	8/18/60							4310	A		
USGS	14103000	8/19/60							4370	A		
USGS	14103000	8/20/60							4310	A		
USGS	14103000	8/21/60							4310	A		
USGS	14103000	8/22/60							4310	A		
USGS	14103000	8/23/60							4340	A		
USGS	14103000	8/24/60							4430	A		
USGS	14103000	8/25/60							4400	A		
USGS	14103000	8/26/60							4400	A		
USGS	14103000	8/27/60							4400	A		
USGS	14103000	8/28/60							4400	A		
USGS	14103000	8/29/60							4310	A		
USGS	14103000	8/30/60							4340	A		
USGS	14103000	8/31/60							4280	A		
USGS	14103000	9/1/60							4370	A		
USGS	14103000	9/2/60							4340	A		
USGS	14103000	9/3/60							4340	A		
USGS	14103000	9/4/60							4340	A		
USGS	14103000	9/5/60							4340	A		
USGS	14103000	9/6/60							4340	A		
USGS	14103000	9/7/60							4340	A		
USGS	14103000	9/8/60							4280	A		
USGS	14103000	9/9/60							4230	A		
USGS	14103000	9/10/60							4260	A		
USGS	14103000	9/11/60							4310	A		
USGS	14103000	9/12/60							4310	A		
USGS	14103000	9/13/60							4230	A		
USGS	14103000	9/14/60							4200	A		
USGS	14103000	9/15/60							4200	A		
USGS	14103000	9/16/60							4170	A		
USGS	14103000	9/17/60							4110	A		
USGS	14103000	9/18/60							4230	A		
USGS	14103000	9/19/60							4170	A		
USGS	14103000	9/20/60							4080	A		
USGS	14103000	9/21/60							4140	A		
USGS	14103000	9/22/60							4140	A		
USGS	14103000	9/23/60							4170	A		
USGS	14103000	9/24/60							4140	A		
USGS	14103000	9/25/60							4170	A		
USGS	14103000	9/26/60							4260	A		
USGS	14103000	9/27/60							4140	A		
USGS	14103000	9/28/60							4200	A		
USGS	14103000	9/29/60							4170	A		
USGS	14103000	9/30/60							4200	A		
USGS	14103000	10/1/60							4200	A		
USGS	14103000	10/2/60							4230	A		
USGS	14103000	10/3/60							4200	A		
USGS	14103000	10/4/60							4230	A		
USGS	14103000	10/5/60							4260	A		
USGS	14103000	10/6/60							4280	A		
USGS	14103000	10/7/60							4280	A		
USGS	14103000	10/8/60							4460	A		
USGS	14103000	10/9/60							4400	A		
USGS	14103000	10/10/60							4280	A		
USGS	14103000	10/11/60							4340	A		
USGS	14103000	10/12/60							4280	A		
USGS	14103000	10/13/60							4370	A		
USGS	14103000	10/14/60							4340	A		
USGS	14103000	10/15/60							4340	A		
USGS	14103000	10/16/60							4340	A		
USGS	14103000	10/17/60							4340	A		
USGS	14103000	10/18/60							4310	A		
USGS	14103000	10/19/60							4370	A		
USGS	14103000	10/20/60							4340	A		
USGS	14103000	10/21/60							4340	A		
USGS	14103000	10/22/60							4340	A		
USGS	14103000	10/23/60							4340	A		
USGS	14103000	10/24/60							4370	A		
USGS	14103000	10/25/60							4430	A		
USGS	14103000	10/26/60							4640	A		
USGS	14103000	10/27/60							4640	A		
USGS	14103000	10/28/60							4610	A		
USGS	14103000	10/29/60							4730	A		
USGS	14103000	10/30/60							4730	A		
USGS	14103000	10/31/60							4670	A		
USGS	14103000	11/1/60							4910	A		
USGS	14103000	11/2/60							5270	A		
USGS	14103000	11/3/60							4970	A		
USGS	14103000	11/4/60							4910	A		
USGS	14103000	11/5/60							4850	A		
USGS	14103000	11/6/60							4880	A		
USGS	14103000	11/7/60							4850	A		
USGS	14103000	11/8/60							4880	A		
USGS	14103000	11/9/60							4880	A		
USGS	14103000	11/10/60							4880	A		
USGS	14103000	11/11/60							4970	A		
USGS	14103000	11/12/60							5390	A		
USGS	14103000	11/13/60							4970	A		
USGS	14103000	11/14/60							5090	A		
USGS	14103000	11/15/60							5000	A		
USGS	14103000	11/16/60							5090	A		
USGS	14103000	11/17/60							5300	A		
USGS	14103000	11/18/60							5570	A		
USGS	14103000	11/19/60							5750	A		
USGS	14103000	11/20/60							5420	A		
USGS	14103000	11/21/60							5300	A		
USGS	14103000	11/22/60							5120	A		
USGS	14103000	11/23/60							5270	A		
USGS	14103000	11/24/60							6320	A		
USGS	14103000	11/25/60							11700	A		
USGS	14103000	11/26/60							8130	A		
USGS	14103000	11/27/60							6760	A		
USGS	14103000	11/28/60							6020	A		
USGS	14103000	11/29/60							5900	A		
USGS	14103000	11/30/60							5750	A		
USGS	14103000	12/1/60							5600	A		
USGS	14103000	12/2/60							5630	A		
USGS	14103000	12/3/60							5990	A		
USGS	14103000	12/4/60							5600	A		
USGS	14103000	12/5/60							5720	A		
USGS	14103000	12/6/60							5360	A		
USGS	14103000	12/7/60							5420	A		
USGS	14103000	12/8/60							5330	A		
USGS	14103000	12/9/60							5120	A		
USGS	14103000	12/10/60							5180	A		
USGS	14103000	12/11/60							5120	A		
USGS	14103000	12/12/60							5120	A		
USGS	14103000	12/13/60							5300	A		
USGS	14103000	12/14/60							5270	A		
USGS	14103000	12/15/60							5090	A		
USGS	14103000	12/16/60							5060	A		
USGS	14103000	12/17/60							5090	A		
USGS	14103000	12/18/60							5120	A		
USGS	14103000	12/19/60							5630	A		
USGS	14103000	12/20/60							5660	A		
USGS	14103000	12/21/60							5120	A		
USGS	14103000	12/22/60							4940	A		
USGS	14103000	12/23/60							4940	A		
USGS	14103000	12/24/60							5000	A		
USGS	14103000	12/25/60							5330	A		
USGS	14103000	12/26/60							5270	A		
USGS	14103000	12/27/60							5330	A		
USGS	14103000	12/28/60							5330	A		
USGS	14103000	12/29/60							5180	A		
USGS	14103000	12/30/60							5090	A		
USGS	14103000	12/31/60							5150	A		
USGS	14103000	1/1/61							5060	A		
USGS	14103000	1/2/61							5060	A		
USGS	14103000	1/3/61							4910	A		
USGS	14103000	1/4/61							4970	A		
USGS	14103000	1/5/61							5060	A		
USGS	14103000	1/6/61							5800	A		
USGS	14103000	1/7/61							6000	A		
USGS	14103000	1/8/61							5600	A		
USGS	14103000	1/9/61							5600	A		
USGS	14103000	1/10/61							5600	A		
USGS	14103000	1/11/61							5400	A		
USGS	14103000	1/12/61							5300	A		
USGS	14103000	1/13/61							5300	A		
USGS	14103000	1/14/61							5400	A		
USGS	14103000	1/15/61							5800	A		
USGS	14103000	1/16/61							5700	A		
USGS	14103000	1/17/61							5600	A		
USGS	14103000	1/18/61							5600	A		
USGS	14103000	1/19/61							5600	A		
USGS	14103000	1/20/61							5500	A		
USGS	14103000	1/21/61							5500	A		
USGS	14103000	1/22/61							5500	A		
USGS	14103000	1/23/61							5400	A		
USGS	14103000	1/24/61							5300	A		
USGS	14103000	1/25/61							4300	A		
USGS	14103000	1/26/61							5000	A		
USGS	14103000	1/27/61							4800	A		
USGS	14103000	1/28/61							5400	A		
USGS	14103000	1/29/61							5200	A		
USGS	14103000	1/30/61							5500	A		
USGS	14103000	1/31/61							5800	A		
USGS	14103000	2/1/61							5600	A		
USGS	14103000	2/2/61							6200	A		
USGS	14103000	2/3/61							7200	A		
USGS	14103000	2/4/61							6640	A		
USGS	14103000	2/5/61							6540	A		
USGS	14103000	2/6/61							6510	A		
USGS	14103000	2/7/61							6890	A		
USGS	14103000	2/8/61							6450	A		
USGS	14103000	2/9/61							8320	A		
USGS	14103000	2/10/61							25000	A		
USGS	14103000	2/11/61							28400	A		
USGS	14103000	2/12/61							17700	A		
USGS	14103000	2/13/61							13400	A		
USGS	14103000	2/14/61							11700	A		
USGS	14103000	2/15/61							10600	A		
USGS	14103000	2/16/61							9720	A		
USGS	14103000	2/17/61							8950	A		
USGS	14103000	2/18/61							8430	A		
USGS	14103000	2/19/61							8020	A		
USGS	14103000	2/20/61							7870	A		
USGS	14103000	2/21/61							8060	A		
USGS	14103000	2/22/61							8610	A		
USGS	14103000	2/23/61							8350	A		
USGS	14103000	2/24/61							7800	A		
USGS	14103000	2/25/61							7620	A		
USGS	14103000	2/26/61							7410	A		
USGS	14103000	2/27/61							7260	A		
USGS	14103000	2/28/61							7050	A		
USGS	14103000	3/1/61							6490	A		
USGS	14103000	3/2/61							6770	A		
USGS	14103000	3/3/61							6800	A		
USGS	14103000	3/4/61							7050	A		
USGS	14103000	3/5/61							7020	A		
USGS	14103000	3/6/61							7190	A		
USGS	14103000	3/7/61							7300	A		
USGS	14103000	3/8/61							7260	A		
USGS	14103000	3/9/61							7020	A		
USGS	14103000	3/10/61							6940	A		
USGS	14103000	3/11/61							6910	A		
USGS	14103000	3/12/61							7050	A		
USGS	14103000	3/13/61							7160	A		
USGS	14103000	3/14/61							7980	A		
USGS	14103000	3/15/61							8240	A		
USGS	14103000	3/16/61							8170	A		
USGS	14103000	3/17/61							7870	A		
USGS	14103000	3/18/61							7910	A		
USGS	14103000	3/19/61							7590	A		
USGS	14103000	3/20/61							7800	A		
USGS	14103000	3/21/61							7660	A		
USGS	14103000	3/22/61							7410	A		
USGS	14103000	3/23/61							7770	A		
USGS	14103000	3/24/61							7620	A		
USGS	14103000	3/25/61							7950	A		
USGS	14103000	3/26/61							8430	A		
USGS	14103000	3/27/61							7950	A		
USGS	14103000	3/28/61							7690	A		
USGS	14103000	3/29/61							7480	A		
USGS	14103000	3/30/61							7230	A		
USGS	14103000	3/31/61							7260	A		
USGS	14103000	4/1/61							7020	A		
USGS	14103000	4/2/61							7050	A		
USGS	14103000	4/3/61							7330	A		
USGS	14103000	4/4/61							7730	A		
USGS	14103000	4/5/61							7590	A		
USGS	14103000	4/6/61							7330	A		
USGS	14103000	4/7/61							6770	A		
USGS	14103000	4/8/61							6600	A		
USGS	14103000	4/9/61							6490	A		
USGS	14103000	4/10/61							6420	A		
USGS	14103000	4/11/61							6290	A		
USGS	14103000	4/12/61							6290	A		
USGS	14103000	4/13/61							6250	A		
USGS	14103000	4/14/61							6050	A		
USGS	14103000	4/15/61							5810	A		
USGS	14103000	4/16/61							5710	A		
USGS	14103000	4/17/61							5670	A		
USGS	14103000	4/18/61							5740	A		
USGS	14103000	4/19/61							5780	A		
USGS	14103000	4/20/61							5640	A		
USGS	14103000	4/21/61							5710	A		
USGS	14103000	4/22/61							5740	A		
USGS	14103000	4/23/61							5670	A		
USGS	14103000	4/24/61							5670	A		
USGS	14103000	4/25/61							5570	A		
USGS	14103000	4/26/61							5470	A		
USGS	14103000	4/27/61							5370	A		
USGS	14103000	4/28/61							5300	A		
USGS	14103000	4/29/61							5300	A		
USGS	14103000	4/30/61							5440	A		
USGS	14103000	5/1/61							5500	A		
USGS	14103000	5/2/61							5640	A		
USGS	14103000	5/3/61							5610	A		
USGS	14103000	5/4/61							5540	A		
USGS	14103000	5/5/61							5440	A		
USGS	14103000	5/6/61							5440	A		
USGS	14103000	5/7/61							5370	A		
USGS	14103000	5/8/61							5370	A		
USGS	14103000	5/9/61							5470	A		
USGS	14103000	5/10/61							5780	A		
USGS	14103000	5/11/61							5810	A		
USGS	14103000	5/12/61							5610	A		
USGS	14103000	5/13/61							5570	A		
USGS	14103000	5/14/61							5500	A		
USGS	14103000	5/15/61							5470	A		
USGS	14103000	5/16/61							5470	A		
USGS	14103000	5/17/61							5570	A		
USGS	14103000	5/18/61							5440	A		
USGS	14103000	5/19/61							5540	A		
USGS	14103000	5/20/61							5610	A		
USGS	14103000	5/21/61							5670	A		
USGS	14103000	5/22/61							5670	A		
USGS	14103000	5/23/61							5640	A		
USGS	14103000	5/24/61							5640	A		
USGS	14103000	5/25/61							5540	A		
USGS	14103000	5/26/61							5440	A		
USGS	14103000	5/27/61							5400	A		
USGS	14103000	5/28/61							5440	A		
USGS	14103000	5/29/61							5340	A		
USGS	14103000	5/30/61							5440	A		
USGS	14103000	5/31/61							5400	A		
USGS	14103000	6/1/61							5370	A		
USGS	14103000	6/2/61							5400	A		
USGS	14103000	6/3/61							5470	A		
USGS	14103000	6/4/61							5670	A		
USGS	14103000	6/5/61							5670	A		
USGS	14103000	6/6/61							5780	A		
USGS	14103000	6/7/61							5740	A		
USGS	14103000	6/8/61							5610	A		
USGS	14103000	6/9/61							5500	A		
USGS	14103000	6/10/61							5500	A		
USGS	14103000	6/11/61							5340	A		
USGS	14103000	6/12/61							5540	A		
USGS	14103000	6/13/61							5370	A		
USGS	14103000	6/14/61							5400	A		
USGS	14103000	6/15/61							5210	A		
USGS	14103000	6/16/61							5370	A		
USGS	14103000	6/17/61							5340	A		
USGS	14103000	6/18/61							5500	A		
USGS	14103000	6/19/61							5400	A		
USGS	14103000	6/20/61							5400	A		
USGS	14103000	6/21/61							5210	A		
USGS	14103000	6/22/61							5140	A		
USGS	14103000	6/23/61							4940	A		
USGS	14103000	6/24/61							4940	A		
USGS	14103000	6/25/61							5010	A		
USGS	14103000	6/26/61							4910	A		
USGS	14103000	6/27/61							4980	A		
USGS	14103000	6/28/61							5010	A		
USGS	14103000	6/29/61							4810	A		
USGS	14103000	6/30/61							4880	A		
USGS	14103000	7/1/61							4780	A		
USGS	14103000	7/2/61							4710	A		
USGS	14103000	7/3/61							4750	A		
USGS	14103000	7/4/61							4750	A		
USGS	14103000	7/5/61							4780	A		
USGS	14103000	7/6/61							4810	A		
USGS	14103000	7/7/61							4780	A		
USGS	14103000	7/8/61							4750	A		
USGS	14103000	7/9/61							4590	A		
USGS	14103000	7/10/61							4650	A		
USGS	14103000	7/11/61							4650	A		
USGS	14103000	7/12/61							4620	A		
USGS	14103000	7/13/61							4620	A		
USGS	14103000	7/14/61							4650	A		
USGS	14103000	7/15/61							4750	A		
USGS	14103000	7/16/61							4620	A		
USGS	14103000	7/17/61							4590	A		
USGS	14103000	7/18/61							4550	A		
USGS	14103000	7/19/61							4590	A		
USGS	14103000	7/20/61							4550	A		
USGS	14103000	7/21/61							4590	A		
USGS	14103000	7/22/61							4590	A		
USGS	14103000	7/23/61							4550	A		
USGS	14103000	7/24/61							4550	A		
USGS	14103000	7/25/61							4550	A		
USGS	14103000	7/26/61							4550	A		
USGS	14103000	7/27/61							4550	A		
USGS	14103000	7/28/61							4550	A		
USGS	14103000	7/29/61							4550	A		
USGS	14103000	7/30/61							4550	A		
USGS	14103000	7/31/61							4550	A		
USGS	14103000	8/1/61							4430	A		
USGS	14103000	8/2/61							4460	A		
USGS	14103000	8/3/61							4460	A		
USGS	14103000	8/4/61							4430	A		
USGS	14103000	8/5/61							4460	A		
USGS	14103000	8/6/61							4460	A		
USGS	14103000	8/7/61							4460	A		
USGS	14103000	8/8/61							4430	A		
USGS	14103000	8/9/61							4430	A		
USGS	14103000	8/10/61							4390	A		
USGS	14103000	8/11/61							4390	A		
USGS	14103000	8/12/61							4390	A		
USGS	14103000	8/13/61							4430	A		
USGS	14103000	8/14/61							4430	A		
USGS	14103000	8/15/61							4520	A		
USGS	14103000	8/16/61							4550	A		
USGS	14103000	8/17/61							4520	A		
USGS	14103000	8/18/61							4460	A		
USGS	14103000	8/19/61							4430	A		
USGS	14103000	8/20/61							4390	A		
USGS	14103000	8/21/61							4430	A		
USGS	14103000	8/22/61							4460	A		
USGS	14103000	8/23/61							4490	A		
USGS	14103000	8/24/61							4430	A		
USGS	14103000	8/25/61							4460	A		
USGS	14103000	8/26/61							4460	A		
USGS	14103000	8/27/61							4460	A		
USGS	14103000	8/28/61							4590	A		
USGS	14103000	8/29/61							4430	A		
USGS	14103000	8/30/61							4460	A		
USGS	14103000	8/31/61							4430	A		
USGS	14103000	9/1/61							4550	A		
USGS	14103000	9/2/61							4840	A		
USGS	14103000	9/3/61							4780	A		
USGS	14103000	9/4/61							4490	A		
USGS	14103000	9/5/61							4460	A		
USGS	14103000	9/6/61							4490	A		
USGS	14103000	9/7/61							4460	A		
USGS	14103000	9/8/61							4430	A		
USGS	14103000	9/9/61							4390	A		
USGS	14103000	9/10/61							4430	A		
USGS	14103000	9/11/61							4430	A		
