Rereg 2005,,,,,
,,,,,
Date,Time,Temp oC,DO mg/L,DO (% sat),pH
4/8/05,18:00:00,8.47,9.45,84.1,8
4/8/05,19:00:00,8.43,9.4,83.5,7.97
4/8/05,20:00:00,8.36,9.36,83.1,7.94
4/8/05,21:00:00,8.31,9.18,81.4,7.93
4/8/05,22:00:00,8.25,9.2,81.4,7.87
4/8/05,23:00:00,8.21,9.13,80.7,7.84
4/9/05,0:00:00,8.22,9.12,80.7,7.84
4/9/05,1:00:00,8.22,9.08,80.3,7.87
4/9/05,2:00:00,8.16,8.96,79.1,7.83
4/9/05,3:00:00,8.16,9.06,80,7.81
4/9/05,4:00:00,8.12,8.92,78.6,7.81
4/9/05,5:00:00,8.11,9.02,79.5,7.8
4/9/05,6:00:00,8.07,8.93,78.7,7.81
4/9/05,7:00:00,8,9.03,79.4,7.78
4/9/05,8:00:00,7.97,8.95,78.7,7.8
4/9/05,9:00:00,8,9.09,80,7.8
4/9/05,10:00:00,8.03,9.12,80.3,7.84
4/9/05,11:00:00,8.14,9.3,82.1,7.9
4/9/05,12:00:00,8.24,9.37,82.9,7.93
4/9/05,13:00:00,8.35,9.44,83.7,7.98
4/9/05,14:00:00,8.48,9.51,84.6,7.99
4/9/05,15:00:00,8.48,9.4,83.7,8.04
4/9/05,16:00:00,8.48,9.46,84.2,8.06
4/9/05,17:00:00,8.41,9.5,84.4,8.02
4/9/05,18:00:00,8.26,9.35,82.8,7.93
4/9/05,19:00:00,8.16,9.18,81.1,7.86
4/9/05,20:00:00,8.09,9.04,79.7,7.85
4/9/05,21:00:00,8.09,9.01,79.5,7.84
4/9/05,22:00:00,8.04,8.96,78.9,7.82
4/9/05,23:00:00,7.96,8.96,78.8,7.76
4/10/05,0:00:00,7.93,8.81,77.3,7.77
4/10/05,1:00:00,7.92,8.85,77.7,7.78
4/10/05,2:00:00,7.88,8.86,77.7,7.75
4/10/05,3:00:00,7.85,8.83,77.4,7.73
4/10/05,4:00:00,7.81,8.83,77.3,7.74
4/10/05,5:00:00,7.8,8.74,76.5,7.77
4/10/05,6:00:00,7.76,8.78,76.8,7.78
4/10/05,7:00:00,7.73,8.88,77.6,7.75
4/10/05,8:00:00,7.75,8.85,77.3,7.79
4/10/05,9:00:00,7.8,9.02,79,7.78
4/10/05,10:00:00,7.99,9.21,81,7.85
4/10/05,11:00:00,8.19,9.4,83,7.96
4/10/05,12:00:00,8.33,9.5,84.2,8.02
4/10/05,13:00:00,8.43,9.55,84.9,8.06
4/10/05,14:00:00,8.49,9.55,85,8.06
4/10/05,15:00:00,8.52,9.46,84.3,8.07
4/10/05,16:00:00,8.44,9.45,84.1,8.07
4/10/05,17:00:00,8.39,9.43,83.8,8.05
4/10/05,18:00:00,8.33,9.29,82.4,8
4/10/05,19:00:00,8.35,9.39,83.3,7.97
4/10/05,20:00:00,8.28,9.22,81.6,7.95
4/10/05,21:00:00,8.22,9.21,81.4,7.89
4/10/05,22:00:00,8.2,9.16,80.9,7.87
4/10/05,23:00:00,8.22,9.16,81,7.92
4/11/05,0:00:00,8.16,9.05,79.9,8.16
4/11/05,1:00:00,8.14,9.04,79.8,8.15
4/11/05,2:00:00,8.13,8.99,79.4,8.14
4/11/05,3:00:00,8.14,8.99,79.4,7.96
4/11/05,4:00:00,8.14,8.9,78.6,7.91
4/11/05,5:00:00,8.13,8.89,78.4,7.88
4/11/05,6:00:00,8.08,8.94,78.7,7.83
4/11/05,7:00:00,8.05,8.94,78.7,7.82
4/11/05,8:00:00,8.05,8.9,78.4,7.84
4/11/05,9:00:00,8.13,9.11,80.4,7.87
4/11/05,10:00:00,8.34,9.33,82.7,7.99
4/11/05,11:00:00,8.49,9.38,83.5,8.08
4/11/05,12:00:00,8.63,9.48,84.7,8.14
4/11/05,13:00:00,8.78,9.66,86.6,8.16
4/11/05,14:00:00,8.85,9.7,87.1,8.19
4/11/05,15:00:00,8.94,9.8,88.2,8.23
4/11/05,16:00:00,8.97,9.85,88.7,8.24
4/11/05,17:00:00,8.92,9.7,87.2,8.24
4/11/05,18:00:00,8.9,9.74,87.6,8.2
4/11/05,19:00:00,8.81,9.61,86.2,8.14
4/11/05,20:00:00,8.74,9.51,85.2,8.1
4/11/05,21:00:00,8.68,9.44,84.4,8.07
4/11/05,22:00:00,8.58,9.35,83.4,8.03
4/11/05,23:00:00,8.54,9.29,82.8,7.99
4/12/05,0:00:00,8.55,9.25,82.5,8
4/12/05,1:00:00,8.52,9.22,82.1,7.98
4/12/05,2:00:00,8.49,9.18,81.7,7.95
4/12/05,3:00:00,8.48,9.2,81.9,7.97
4/12/05,4:00:00,8.45,9.15,81.4,7.95
4/12/05,5:00:00,8.4,9.13,81.1,7.94
4/12/05,6:00:00,8.28,8.97,79.4,7.86
4/12/05,7:00:00,8.25,8.98,79.5,7.85
4/12/05,8:00:00,8.21,8.97,79.3,7.83
4/12/05,9:00:00,8.3,9.11,80.7,7.91
4/12/05,10:00:00,8.36,9.2,81.7,7.95
4/12/05,11:00:00,8.47,9.31,82.8,8.01
4/12/05,12:00:00,8.59,9.29,82.9,8.06
4/12/05,13:00:00,8.68,9.31,83.2,8.07
4/12/05,14:00:00,8.75,9.36,83.9,8.1
4/12/05,15:00:00,8.82,9.5,85.2,8.11
4/12/05,16:00:00,8.86,9.41,84.5,8.5
4/12/05,17:00:00,8.88,9.56,85.9,8.52
4/12/05,18:00:00,8.84,9.42,84.5,8.53
4/12/05,19:00:00,8.81,9.37,84.1,8.53
4/12/05,20:00:00,8.79,9.44,84.7,8.49
4/12/05,21:00:00,8.74,9.32,83.4,8.5
4/12/05,22:00:00,8.63,9.17,81.9,8.44
4/12/05,23:00:00,8.54,9.1,81.1,8.4
4/13/05,0:00:00,8.54,9.14,81.4,8.4
4/13/05,1:00:00,8.48,9.07,80.7,8.37
4/13/05,2:00:00,8.42,8.98,79.8,8.33
4/13/05,3:00:00,8.38,9,79.9,8.31
4/13/05,4:00:00,8.37,9.01,80,8.31
4/13/05,5:00:00,8.32,8.97,79.5,8.29
4/13/05,6:00:00,8.2,8.95,79.1,8.2
4/13/05,7:00:00,8.13,8.94,78.9,8.18
4/13/05,8:00:00,8.1,8.8,77.6,8.16
4/13/05,9:00:00,8.21,8.99,79.5,8.22
4/13/05,10:00:00,8.31,9.09,80.6,8.28
4/13/05,11:00:00,8.43,9.21,81.9,8.35
4/13/05,12:00:00,8.55,9.16,81.7,8.42
4/13/05,13:00:00,8.64,9.21,82.2,8.46
4/13/05,14:00:00,8.63,9.23,82.4,8.39
4/13/05,15:00:00,8.67,9.34,83.5,8.47
4/13/05,16:00:00,8.64,9.21,82.2,8.48
4/13/05,17:00:00,8.64,9.28,82.8,8.44
4/13/05,18:00:00,8.62,9.09,81.2,8.41
4/13/05,19:00:00,8.62,9.13,81.5,8.37
4/13/05,20:00:00,8.53,9.01,80.2,8.37
4/13/05,21:00:00,8.4,9.05,80.4,8.32
4/13/05,22:00:00,8.31,8.86,78.5,8.3
4/13/05,23:00:00,8.29,8.81,78.1,8.27
4/14/05,0:00:00,8.3,8.83,78.3,8.29
4/14/05,1:00:00,8.28,8.83,78.2,8.28
4/14/05,2:00:00,8.19,8.76,77.4,8.23
4/14/05,3:00:00,8.15,8.76,77.3,8.22
4/14/05,4:00:00,8.12,8.72,76.9,8.21
4/14/05,5:00:00,8.05,8.75,77,8.15
4/14/05,6:00:00,7.99,8.71,76.6,8.12
4/14/05,7:00:00,7.93,8.7,76.3,8.09
4/14/05,8:00:00,7.92,8.56,75.1,8.09
4/14/05,9:00:00,8.07,8.79,77.4,8.2
4/14/05,10:00:00,8.2,8.93,78.9,8.28
4/14/05,11:00:00,8.31,9.11,80.7,8.33
4/14/05,12:00:00,8.43,9.2,81.8,8.4
4/14/05,13:00:00,8.56,9.26,82.6,8.44
4/14/05,14:00:00,8.64,9.29,83,8.46
4/14/05,15:00:00,8.67,9.28,82.9,8.47
4/14/05,16:00:00,8.66,9.28,82.9,8.47
4/14/05,17:00:00,8.7,9.28,83,8.47
4/14/05,18:00:00,8.6,9.05,80.7,8.44
4/14/05,19:00:00,8.45,8.89,79,8.35
4/14/05,20:00:00,8.36,8.82,78.2,8.32
4/14/05,21:00:00,8.29,8.78,77.8,8.27
4/14/05,22:00:00,8.26,8.74,77.3,8.26
4/14/05,23:00:00,8.17,8.67,76.6,8.22
4/15/05,0:00:00,8.19,8.76,77.4,8.2
4/15/05,1:00:00,8.12,8.7,76.8,8.16
4/15/05,2:00:00,8.08,8.7,76.6,8.15
4/15/05,3:00:00,8.04,8.62,75.9,8.13
4/15/05,4:00:00,8.02,8.66,76.2,8.13
4/15/05,5:00:00,7.99,8.7,76.5,8.14
4/15/05,6:00:00,7.9,8.59,75.4,8.09
4/15/05,7:00:00,7.86,8.58,75.2,8.09
4/15/05,8:00:00,7.86,8.63,75.7,8.09
4/15/05,9:00:00,8.03,8.87,78.1,8.19
4/15/05,10:00:00,8.2,9.11,80.5,8.32
4/15/05,11:00:00,8.32,9.19,81.4,8.4
4/15/05,12:00:00,8.38,9.06,80.4,8.47
4/15/05,13:00:00,8.42,9.24,82.1,8.47
4/15/05,14:00:00,8.43,9.1,80.9,8.49
4/15/05,15:00:00,8.42,9.15,81.3,8.44
4/15/05,16:00:00,8.45,9.15,81.3,8.42
4/15/05,17:00:00,8.38,8.93,79.3,8.35
4/15/05,18:00:00,8.35,8.89,78.9,8.32
4/15/05,19:00:00,8.33,8.8,78,8.28
4/15/05,20:00:00,8.38,8.87,78.7,8.31
4/15/05,21:00:00,8.34,8.76,77.7,8.26
4/15/05,22:00:00,8.31,8.73,77.4,8.23
4/15/05,23:00:00,8.28,8.56,75.8,8.22
4/16/05,0:00:00,8.26,8.51,75.3,8.2
4/16/05,1:00:00,8.24,8.48,75,8.18
4/16/05,2:00:00,8.24,8.43,74.6,8.17
4/16/05,3:00:00,8.25,8.46,74.9,8.18
4/16/05,4:00:00,8.24,8.5,75.2,8.17
4/16/05,5:00:00,8.25,8.46,74.9,8.17
4/16/05,6:00:00,8.24,8.46,74.9,8.17
4/16/05,7:00:00,8.24,8.38,74.2,8.15
4/16/05,8:00:00,8.26,8.42,74.5,8.17
4/16/05,9:00:00,8.28,8.53,75.6,8.14
4/16/05,10:00:00,8.25,8.46,74.9,8.18
4/16/05,11:00:00,8.32,8.64,76.5,8.29
4/16/05,12:00:00,8.38,8.77,77.8,8.35
4/16/05,13:00:00,8.44,8.83,78.5,8.41
4/16/05,14:00:00,8.52,9.02,80.4,8.43
4/16/05,15:00:00,8.59,8.88,79.3,8.47
4/16/05,16:00:00,8.63,8.94,79.8,8.52
4/16/05,17:00:00,8.65,8.88,79.4,8.48
4/16/05,18:00:00,8.64,8.92,79.7,8.49
4/16/05,19:00:00,8.66,8.99,80.3,8.46
4/16/05,20:00:00,8.63,8.77,78.3,8.45
4/16/05,21:00:00,8.56,8.8,78.5,8.37
4/16/05,22:00:00,8.47,8.56,76.2,8.33
4/16/05,23:00:00,8.44,8.63,76.7,8.27
4/17/05,0:00:00,8.44,8.61,76.6,8.27
4/17/05,1:00:00,8.4,8.47,75.3,8.27
4/17/05,2:00:00,8.37,8.55,75.9,8.22
4/17/05,3:00:00,8.35,8.44,74.9,8.24
4/17/05,4:00:00,8.31,8.39,74.4,8.21
4/17/05,5:00:00,8.29,8.39,74.3,8.21
4/17/05,6:00:00,8.27,8.53,75.6,8.2
4/17/05,7:00:00,8.27,8.63,76.4,8.23
4/17/05,8:00:00,8.27,8.64,76.5,8.24
4/17/05,9:00:00,8.32,8.55,75.8,8.29
4/17/05,10:00:00,8.36,8.6,76.3,8.28
4/17/05,11:00:00,8.51,8.74,77.8,8.37
4/17/05,12:00:00,8.59,8.82,78.7,8.41
4/17/05,13:00:00,8.63,8.92,79.7,8.49
4/17/05,14:00:00,8.7,8.92,79.8,8.52
4/17/05,15:00:00,8.63,8.79,78.5,8.47
4/17/05,16:00:00,8.69,8.85,79.2,8.51
4/17/05,17:00:00,8.76,8.92,79.9,8.52
4/17/05,18:00:00,8.62,8.81,78.7,8.4
4/17/05,19:00:00,8.52,8.69,77.4,8.34
4/17/05,20:00:00,8.47,8.55,76,8.34
4/17/05,21:00:00,8.42,8.46,75.2,8.31
4/17/05,22:00:00,8.32,8.39,74.3,8.25
4/17/05,23:00:00,8.32,8.51,75.4,8.23
4/18/05,0:00:00,8.27,8.48,75.1,8.2
4/18/05,1:00:00,8.25,8.36,74,8.23
4/18/05,2:00:00,8.21,8.46,74.8,8.18
4/18/05,3:00:00,8.18,8.46,74.7,8.16
4/18/05,4:00:00,8.14,8.42,74.4,8.14
4/18/05,5:00:00,8.13,8.43,74.3,8.14
4/18/05,6:00:00,8.08,8.41,74.1,8.11
4/18/05,7:00:00,8.04,8.38,73.8,8.12
4/18/05,8:00:00,8.03,8.41,74,8.13
4/18/05,9:00:00,8.14,8.6,75.9,8.2
4/18/05,10:00:00,8.29,8.79,77.8,8.33
4/18/05,11:00:00,8.45,8.96,79.7,8.46
4/18/05,12:00:00,8.57,8.99,80.2,8.51
4/18/05,13:00:00,8.64,9.02,80.6,8.51
4/18/05,14:00:00,8.77,9.12,81.7,8.57
4/18/05,15:00:00,8.73,9.04,81,8.54
4/18/05,16:00:00,8.73,9.02,80.8,8.55
4/18/05,17:00:00,8.76,9.04,81,8.56
4/18/05,18:00:00,8.72,8.95,80.1,8.53
4/18/05,19:00:00,8.65,8.86,79.1,8.47
4/18/05,20:00:00,8.54,8.58,76.5,8.42
4/18/05,21:00:00,8.44,8.52,75.7,8.38
4/18/05,22:00:00,8.42,8.67,77,8.33
4/18/05,23:00:00,8.37,8.63,76.5,8.3
4/19/05,0:00:00,8.34,8.46,75.1,8.33
4/19/05,1:00:00,8.29,8.44,74.8,8.3
4/19/05,2:00:00,8.26,8.5,75.2,8.24
4/19/05,3:00:00,8.24,8.49,75.1,8.24
4/19/05,4:00:00,8.2,8.49,75,8.23
4/19/05,5:00:00,8.17,8.43,74.5,8.21
4/19/05,6:00:00,8.15,8.44,74.5,8.22
4/19/05,7:00:00,8.11,8.48,74.8,8.22
4/19/05,8:00:00,8.11,8.47,74.7,8.23
4/19/05,9:00:00,8.15,8.5,75.1,8.23
4/19/05,10:00:00,8.26,8.58,76,8.29
4/19/05,11:00:00,8.4,8.75,77.7,8.39
4/19/05,12:00:00,8.51,8.86,78.9,8.47
4/19/05,13:00:00,8.58,8.9,79.4,8.5
4/19/05,14:00:00,8.63,8.99,80.3,8.57
4/19/05,15:00:00,8.68,8.98,80.3,8.58
4/19/05,16:00:00,8.7,8.94,80,8.56
4/19/05,17:00:00,8.71,8.86,79.3,8.52
4/19/05,18:00:00,8.72,8.88,79.5,8.51
4/19/05,19:00:00,8.65,8.56,76.4,8.49
4/19/05,20:00:00,8.55,8.45,75.4,8.43
4/19/05,21:00:00,8.47,8.43,75,8.39
4/19/05,22:00:00,8.45,8.55,76,8.34
4/19/05,23:00:00,8.36,8.46,75.1,8.28
4/20/05,0:00:00,8.31,8.23,72.9,8.28
4/20/05,1:00:00,8.25,8.2,72.6,8.24
4/20/05,2:00:00,8.3,8.22,72.8,8.27
4/20/05,3:00:00,8.26,8.25,73,8.26
4/20/05,4:00:00,8.22,8.36,73.9,8.19
4/20/05,5:00:00,8.19,8.19,72.4,8.21
4/20/05,6:00:00,8.15,8.34,73.7,8.17
4/20/05,7:00:00,8.11,8.15,71.8,8.19
4/20/05,8:00:00,8.12,8.36,73.7,8.18
4/20/05,9:00:00,8.21,8.51,75.2,8.24
4/20/05,10:00:00,8.38,8.75,77.7,8.42
4/20/05,11:00:00,8.52,8.91,79.3,8.52
4/20/05,12:00:00,8.68,9.09,81.3,8.59
4/20/05,13:00:00,8.81,9.13,81.9,8.65
4/20/05,14:00:00,8.92,9.16,82.4,8.68
4/20/05,15:00:00,8.88,8.96,80.5,8.7
4/20/05,16:00:00,8.84,9.01,80.8,8.62
4/20/05,17:00:00,8.79,8.92,79.9,8.58
4/20/05,18:00:00,8.83,8.71,78.2,8.6
4/20/05,19:00:00,8.74,8.65,77.4,8.55
4/20/05,20:00:00,8.63,8.48,75.8,8.47
4/20/05,21:00:00,8.55,8.43,75.2,8.43
4/20/05,22:00:00,8.55,8.57,76.4,8.38
4/20/05,23:00:00,8.49,8.48,75.5,8.34
4/21/05,0:00:00,8.46,8.28,73.7,8.35
4/21/05,1:00:00,8.49,8.33,74.2,8.36
4/21/05,2:00:00,8.45,8.15,72.4,8.31
4/21/05,3:00:00,8.43,8.35,74.2,8.27
4/21/05,4:00:00,8.41,8.35,74.2,8.27
4/21/05,5:00:00,8.4,8.18,72.6,8.28
4/21/05,6:00:00,8.39,8.18,72.6,8.28
4/21/05,7:00:00,8.38,8.22,73,8.28
4/21/05,8:00:00,8.39,8.37,74.3,8.26
4/21/05,9:00:00,8.44,8.46,75.2,8.3
4/21/05,10:00:00,8.51,8.56,76.3,8.35
4/21/05,11:00:00,8.63,8.73,77.9,8.47
4/21/05,12:00:00,8.73,8.68,77.7,8.58
4/21/05,13:00:00,8.81,8.67,77.8,8.61
4/21/05,14:00:00,8.9,8.76,78.8,8.64
4/21/05,15:00:00,8.88,8.87,79.7,8.61
4/21/05,16:00:00,8.85,8.64,77.6,8.6
4/21/05,17:00:00,8.9,8.86,79.7,8.6
4/21/05,18:00:00,8.85,8.83,79.3,8.58
4/21/05,19:00:00,8.75,8.67,77.7,8.51
4/21/05,20:00:00,8.72,8.64,77.4,8.49
4/21/05,21:00:00,8.64,8.41,75.1,8.46
4/21/05,22:00:00,8.57,8.42,75.1,8.36
4/21/05,23:00:00,8.57,8.43,75.2,8.36
4/22/05,0:00:00,8.53,8.34,74.3,8.32
4/22/05,1:00:00,8.52,8.31,74,8.31
4/22/05,2:00:00,8.52,8.13,72.4,8.33
4/22/05,3:00:00,8.48,8.29,73.8,8.27
4/22/05,4:00:00,8.47,8.3,73.9,8.26
4/22/05,5:00:00,8.47,8.28,73.7,8.26
4/22/05,6:00:00,8.43,8.27,73.5,8.25
4/22/05,7:00:00,8.44,8.3,73.8,8.25
4/22/05,8:00:00,8.46,8.32,74,8.28
4/22/05,9:00:00,8.52,8.48,75.5,8.36
4/22/05,10:00:00,8.63,8.7,77.7,8.48
4/22/05,11:00:00,8.72,8.77,78.5,8.56
4/22/05,12:00:00,8.82,8.86,79.5,8.6
4/22/05,13:00:00,8.92,8.91,80.1,8.64
4/22/05,14:00:00,8.92,8.76,78.8,8.56
4/22/05,15:00:00,8.89,8.52,76.6,8.55
4/22/05,16:00:00,8.94,8.77,78.9,8.57
4/22/05,17:00:00,8.85,8.41,75.5,8.53
4/22/05,18:00:00,8.9,8.36,75.2,8.52
4/22/05,19:00:00,8.81,8.33,74.7,8.47
4/22/05,20:00:00,8.76,8.25,73.9,8.43
4/22/05,21:00:00,8.8,8.43,75.6,8.41
4/22/05,22:00:00,8.68,8.22,73.5,8.39
4/22/05,23:00:00,8.65,8.38,74.9,8.36
4/23/05,0:00:00,8.62,8.35,74.6,8.34
4/23/05,1:00:00,8.57,8.34,74.4,8.33
4/23/05,2:00:00,8.61,8.32,74.2,8.33
4/23/05,3:00:00,8.59,8.31,74.2,8.32
4/23/05,4:00:00,8.57,8.28,73.9,8.31
4/23/05,5:00:00,8.56,8.3,74,8.3
4/23/05,6:00:00,8.56,8.32,74.2,8.31
4/23/05,7:00:00,8.57,8.3,74,8.31
4/23/05,8:00:00,8.56,8.29,73.9,8.32
4/23/05,9:00:00,8.56,8.28,73.8,8.31
4/23/05,10:00:00,8.56,8.27,73.8,8.3
4/23/05,11:00:00,8.55,8.38,74.7,8.32
4/23/05,12:00:00,8.6,8.29,74,8.44
4/23/05,13:00:00,8.61,8.36,74.6,8.47
4/23/05,14:00:00,8.62,8.38,74.8,8.5
4/23/05,15:00:00,8.67,8.46,75.7,8.56
4/23/05,16:00:00,8.73,8.53,76.3,8.61
4/23/05,17:00:00,8.73,8.49,76,8.61
4/23/05,18:00:00,8.7,8.44,75.5,8.57
4/23/05,19:00:00,8.68,8.33,74.5,8.51
4/23/05,20:00:00,8.65,8.43,75.3,8.44
4/23/05,21:00:00,8.63,8.44,75.3,8.41
4/23/05,22:00:00,8.62,8.42,75.2,8.41
4/23/05,23:00:00,8.59,8.35,74.5,8.38
4/24/05,0:00:00,8.58,8.31,74.1,8.36
4/24/05,1:00:00,8.54,8.26,73.6,8.33
4/24/05,2:00:00,8.52,8.26,73.5,8.32
4/24/05,3:00:00,8.53,8.29,73.8,8.33
4/24/05,4:00:00,8.51,8.22,73.2,8.29
4/24/05,5:00:00,8.51,8.21,73.1,8.29
4/24/05,6:00:00,8.51,8.27,73.6,8.31
4/24/05,7:00:00,8.5,8.28,73.7,8.32
4/24/05,8:00:00,8.51,8.23,73.3,8.3
4/24/05,9:00:00,8.55,8.28,73.8,8.33
4/24/05,10:00:00,8.55,8.28,73.8,8.31
4/24/05,11:00:00,8.56,8.44,75.3,8.36
4/24/05,12:00:00,8.62,8.48,75.7,8.42
4/24/05,13:00:00,8.7,8.54,76.4,8.47
4/24/05,14:00:00,8.75,8.58,76.8,8.5
4/24/05,15:00:00,8.79,8.58,76.9,8.52
4/24/05,16:00:00,8.81,8.57,76.9,8.51
4/24/05,17:00:00,8.79,8.54,76.6,8.47
4/24/05,18:00:00,8.78,8.43,75.6,8.43
4/24/05,19:00:00,8.75,8.35,74.8,8.4
4/24/05,20:00:00,8.7,8.28,74.1,8.37
4/24/05,21:00:00,8.67,8.22,73.4,8.33
4/24/05,22:00:00,8.64,8.13,72.6,8.3
4/24/05,23:00:00,8.64,8.12,72.6,8.31
4/25/05,0:00:00,8.66,8.16,72.9,8.31
4/25/05,1:00:00,8.65,8.13,72.7,8.31
4/25/05,2:00:00,8.63,8.09,72.3,8.29
4/25/05,3:00:00,8.61,7.86,70.2,8.28
4/25/05,4:00:00,8.61,8.05,71.9,8.25
4/25/05,5:00:00,8.61,8.09,72.2,8.24
4/25/05,6:00:00,8.61,7.99,71.4,8.23
4/25/05,7:00:00,8.61,7.97,71.2,8.22
4/25/05,8:00:00,8.63,8,71.5,8.23
4/25/05,9:00:00,8.6,8.05,71.8,8.21
4/25/05,10:00:00,8.6,8.24,73.5,8.28
4/25/05,11:00:00,8.64,8.29,74.1,8.33
4/25/05,12:00:00,8.7,8.38,75,8.39
4/25/05,13:00:00,8.76,8.4,75.2,8.42
4/25/05,14:00:00,8.84,8.46,75.9,8.45
4/25/05,15:00:00,8.91,8.43,75.8,8.46
4/25/05,16:00:00,8.89,8.41,75.6,8.44
4/25/05,17:00:00,8.88,8.4,75.4,8.43
4/25/05,18:00:00,8.85,8.31,74.6,8.41
4/25/05,19:00:00,8.83,8.24,73.9,8.37
4/25/05,20:00:00,8.81,8.23,73.8,8.38
4/25/05,21:00:00,8.8,8.16,73.2,8.35
4/25/05,22:00:00,8.71,8.13,72.7,8.32
4/25/05,23:00:00,8.65,8.07,72.1,8.29
4/26/05,0:00:00,8.64,8.09,72.2,8.29
4/26/05,1:00:00,8.61,8,71.4,8.28
4/26/05,2:00:00,8.61,8.07,72.1,8.26
4/26/05,3:00:00,8.61,8.03,71.7,8.25
4/26/05,4:00:00,8.54,8.04,71.7,8.22
4/26/05,5:00:00,8.54,8.03,71.6,8.21
4/26/05,6:00:00,8.51,8.05,71.7,8.21
4/26/05,7:00:00,8.5,7.91,70.5,8.23
4/26/05,8:00:00,8.54,8.09,72.1,8.24
4/26/05,9:00:00,8.61,8.16,72.8,8.27
4/26/05,10:00:00,8.73,8.11,72.6,8.37
4/26/05,11:00:00,8.85,8.25,74,8.45
4/26/05,12:00:00,9,8.48,76.4,8.49
4/26/05,13:00:00,9.14,8.38,75.8,8.54
4/26/05,14:00:00,9.22,8.37,75.9,8.57
4/26/05,15:00:00,9.3,8.55,77.6,8.57
4/26/05,16:00:00,9.31,8.58,77.9,8.58
4/26/05,17:00:00,9.25,8.48,76.8,8.54
4/26/05,18:00:00,9.25,8.41,76.2,8.53
4/26/05,19:00:00,9.14,8.35,75.5,8.48
4/26/05,20:00:00,9.08,8.28,74.8,8.46
4/26/05,21:00:00,9.09,8.31,75,8.45
4/26/05,22:00:00,8.93,8.24,74.2,8.4
4/26/05,23:00:00,8.92,8.16,73.4,8.39
4/27/05,0:00:00,8.92,8.03,72.2,8.42
4/27/05,1:00:00,8.77,8.1,72.5,8.34
4/27/05,2:00:00,8.79,8.1,72.7,8.32
4/27/05,3:00:00,8.76,8.06,72.2,8.31
4/27/05,4:00:00,8.72,8.07,72.2,8.29
4/27/05,5:00:00,8.71,7.96,71.2,8.29
4/27/05,6:00:00,8.69,7.94,71,8.31
4/27/05,7:00:00,8.67,8.02,71.7,8.33
4/27/05,8:00:00,8.69,8.03,71.8,8.36
4/27/05,9:00:00,8.73,8.2,73.4,8.33
4/27/05,10:00:00,8.84,8.3,74.5,8.43
4/27/05,11:00:00,8.93,8.39,75.4,8.49
4/27/05,12:00:00,9.1,8.46,76.4,8.56
4/27/05,13:00:00,9.18,8.5,76.9,8.57
4/27/05,14:00:00,9.17,8.49,76.8,8.58
4/27/05,15:00:00,9.28,8.55,77.5,8.63
4/27/05,16:00:00,9.28,8.59,77.9,8.63
4/27/05,17:00:00,9.19,8.46,76.5,8.6
4/27/05,18:00:00,9.1,8.4,75.9,8.56
4/27/05,19:00:00,9.13,8.36,75.6,8.54
4/27/05,20:00:00,9.12,8.34,75.4,8.53
4/27/05,21:00:00,9.06,8.28,74.7,8.51
4/27/05,22:00:00,8.95,8.12,73.1,8.45
4/27/05,23:00:00,8.93,8.13,73.1,8.45
4/28/05,0:00:00,8.88,8.1,72.8,8.43
4/28/05,1:00:00,8.83,8.08,72.5,8.4
4/28/05,2:00:00,8.77,8.02,71.9,8.38
4/28/05,3:00:00,8.77,7.9,70.8,8.38
4/28/05,4:00:00,8.71,8.03,71.9,8.33
4/28/05,5:00:00,8.69,7.9,70.7,8.32
4/28/05,6:00:00,8.64,8.02,71.6,8.29
4/28/05,7:00:00,8.58,7.89,70.3,8.28
4/28/05,8:00:00,8.58,8.02,71.5,8.26
4/28/05,9:00:00,8.67,8.15,72.9,8.42
4/28/05,10:00:00,8.75,8.45,75.7,8.51
4/28/05,11:00:00,8.83,8.55,76.7,8.6
4/28/05,12:00:00,8.92,8.63,77.6,8.65
4/28/05,13:00:00,9.01,8.65,77.9,8.67
4/28/05,14:00:00,9.08,8.63,77.9,8.68
4/28/05,15:00:00,9.15,8.61,77.8,8.69
4/28/05,16:00:00,9.18,8.62,78,8.68
4/28/05,17:00:00,9.15,8.55,77.4,8.68
4/28/05,18:00:00,9.11,8.53,77.1,8.66
4/28/05,19:00:00,9.11,8.47,76.5,8.64
4/28/05,20:00:00,9.04,8.46,76.3,8.62
4/28/05,21:00:00,9,8.39,75.6,8.59
4/28/05,22:00:00,9.01,8.25,74.4,8.58
4/28/05,23:00:00,8.96,8.31,74.8,8.53
4/29/05,0:00:00,8.92,8.24,74.1,8.5
4/29/05,1:00:00,8.91,8.21,73.9,8.49
4/29/05,2:00:00,8.89,8.18,73.5,8.47
4/29/05,3:00:00,8.89,8.16,73.3,8.48
4/29/05,4:00:00,8.86,8.16,73.3,8.46
4/29/05,5:00:00,8.8,8.09,72.5,8.4
4/29/05,6:00:00,8.81,8.03,72,8.37
4/29/05,7:00:00,8.8,7.99,71.7,8.31
4/29/05,8:00:00,8.85,8.24,74,8.43
4/29/05,9:00:00,8.9,8.39,75.4,8.54
4/29/05,10:00:00,8.94,8.45,76.1,8.59
4/29/05,11:00:00,9.01,8.51,76.7,8.66
4/29/05,12:00:00,9.03,8.52,76.9,8.67
4/29/05,13:00:00,9.1,8.58,77.5,8.71
4/29/05,14:00:00,9.18,8.61,77.9,8.73
