agency_cd	site_no	datetime	113433_00010_00001	113433_00010_00001_cd	113434_00010_00002	113434_00010_00002_cd	113435_00010_00003	113435_00010_00003_cd	113436_00060_00003	113436_00060_00003_cd
USGS	14092500	1/19/61							4470	A
USGS	14092500	1/20/61							4420	A
USGS	14092500	1/21/61							4420	A
USGS	14092500	1/22/61							4420	A
USGS	14092500	1/23/61							4370	A
USGS	14092500	1/24/61							4240	A
USGS	14092500	1/25/61							3300	A
USGS	14092500	1/26/61							3990	A
USGS	14092500	1/27/61							3850	A
USGS	14092500	1/28/61							4530	A
USGS	14092500	1/29/61							4320	A
USGS	14092500	1/30/61							4420	A
USGS	14092500	1/31/61							4580	A
USGS	14092500	2/1/61							4450	A
USGS	14092500	2/2/61							4740	A
USGS	14092500	2/3/61							4690	A
USGS	14092500	2/4/61							4720	A
USGS	14092500	2/5/61							4660	A
USGS	14092500	2/6/61							4930	A
USGS	14092500	2/7/61							4720	A
USGS	14092500	2/8/61							4690	A
USGS	14092500	2/9/61							5210	A
USGS	14092500	2/10/61							8800	A
USGS	14092500	2/11/61							8260	A
USGS	14092500	2/12/61							6650	A
USGS	14092500	2/13/61							6500	A
USGS	14092500	2/14/61							6220	A
USGS	14092500	2/15/61							6000	A
USGS	14092500	2/16/61							5830	A
USGS	14092500	2/17/61							5550	A
USGS	14092500	2/18/61							5520	A
USGS	14092500	2/19/61							5330	A
USGS	14092500	2/20/61							5380	A
USGS	14092500	2/21/61							5270	A
USGS	14092500	2/22/61							5520	A
USGS	14092500	2/23/61							5080	A
USGS	14092500	2/24/61							5160	A
USGS	14092500	2/25/61							5080	A
USGS	14092500	2/26/61							5080	A
USGS	14092500	2/27/61							5000	A
USGS	14092500	2/28/61							4560	A
USGS	14092500	3/1/61							4370	A
USGS	14092500	3/2/61							4620	A
USGS	14092500	3/3/61							4750	A
USGS	14092500	3/4/61							5080	A
USGS	14092500	3/5/61							5020	A
USGS	14092500	3/6/61							4910	A
USGS	14092500	3/7/61							5050	A
USGS	14092500	3/8/61							4970	A
USGS	14092500	3/9/61							5050	A
USGS	14092500	3/10/61							4890	A
USGS	14092500	3/11/61							5050	A
USGS	14092500	3/12/61							5000	A
USGS	14092500	3/13/61							5130	A
USGS	14092500	3/14/61							5330	A
USGS	14092500	3/15/61							5410	A
USGS	14092500	3/16/61							5240	A
USGS	14092500	3/17/61							5410	A
USGS	14092500	3/18/61							5210	A
USGS	14092500	3/19/61							5240	A
USGS	14092500	3/20/61							5240	A
USGS	14092500	3/21/61							5100	A
USGS	14092500	3/22/61							5160	A
USGS	14092500	3/23/61							5240	A
USGS	14092500	3/24/61							5080	A
USGS	14092500	3/25/61							5210	A
USGS	14092500	3/26/61							5190	A
USGS	14092500	3/27/61							5190	A
USGS	14092500	3/28/61							5160	A
USGS	14092500	3/29/61							5000	A
USGS	14092500	3/30/61							5130	A
USGS	14092500	3/31/61							4940	A
USGS	14092500	4/1/61							4810	A
USGS	14092500	4/2/61							4860	A
USGS	14092500	4/3/61							5100	A
USGS	14092500	4/4/61							5160	A
USGS	14092500	4/5/61							5100	A
USGS	14092500	4/6/61							4720	A
USGS	14092500	4/7/61							4460	A
USGS	14092500	4/8/61							4540	A
USGS	14092500	4/9/61							4510	A
USGS	14092500	4/10/61							4480	A
USGS	14092500	4/11/61							4460	A
USGS	14092500	4/12/61							4430	A
USGS	14092500	4/13/61							4270	A
USGS	14092500	4/14/61							4200	A
USGS	14092500	4/15/61							4050	A
USGS	14092500	4/16/61							4070	A
USGS	14092500	4/17/61							4070	A
USGS	14092500	4/18/61							4170	A
USGS	14092500	4/19/61							4070	A
USGS	14092500	4/20/61							4120	A
USGS	14092500	4/21/61							4070	A
USGS	14092500	4/22/61							4070	A
USGS	14092500	4/23/61							4170	A
USGS	14092500	4/24/61							4200	A
USGS	14092500	4/25/61							4200	A
USGS	14092500	4/26/61							4020	A
USGS	14092500	4/27/61							4070	A
USGS	14092500	4/28/61							4000	A
USGS	14092500	4/29/61							4020	A
USGS	14092500	4/30/61							4020	A
USGS	14092500	5/1/61							4050	A
USGS	14092500	5/2/61							4070	A
USGS	14092500	5/3/61							4100	A
USGS	14092500	5/4/61							3970	A
USGS	14092500	5/5/61							4020	A
USGS	14092500	5/6/61							4000	A
USGS	14092500	5/7/61							4000	A
USGS	14092500	5/8/61							4020	A
USGS	14092500	5/9/61							4020	A
USGS	14092500	5/10/61							4200	A
USGS	14092500	5/11/61							4020	A
USGS	14092500	5/12/61							3970	A
USGS	14092500	5/13/61							4050	A
USGS	14092500	5/14/61							4050	A
USGS	14092500	5/15/61							4000	A
USGS	14092500	5/16/61							4140	A
USGS	14092500	5/17/61							4020	A
USGS	14092500	5/18/61							4100	A
USGS	14092500	5/19/61							4120	A
USGS	14092500	5/20/61							4070	A
USGS	14092500	5/21/61							4100	A
USGS	14092500	5/22/61							4100	A
USGS	14092500	5/23/61							4100	A
USGS	14092500	5/24/61							4100	A
USGS	14092500	5/25/61							4020	A
USGS	14092500	5/26/61							3970	A
USGS	14092500	5/27/61							4120	A
USGS	14092500	5/28/61							3970	A
USGS	14092500	5/29/61							4020	A
USGS	14092500	5/30/61							4120	A
USGS	14092500	5/31/61							4050	A
USGS	14092500	6/1/61							4070	A
USGS	14092500	6/2/61							4100	A
USGS	14092500	6/3/61							4270	A
USGS	14092500	6/4/61							4270	A
USGS	14092500	6/5/61							4320	A
USGS	14092500	6/6/61							4370	A
USGS	14092500	6/7/61							4270	A
USGS	14092500	6/8/61							4170	A
USGS	14092500	6/9/61							4240	A
USGS	14092500	6/10/61							4070	A
USGS	14092500	6/11/61							4270	A
USGS	14092500	6/12/61							4120	A
USGS	14092500	6/13/61							4320	A
USGS	14092500	6/14/61							4020	A
USGS	14092500	6/15/61							4270	A
USGS	14092500	6/16/61							4120	A
USGS	14092500	6/17/61							4350	A
USGS	14092500	6/18/61							4370	A
USGS	14092500	6/19/61							4400	A
USGS	14092500	6/20/61							4220	A
USGS	14092500	6/21/61							4140	A
USGS	14092500	6/22/61							4070	A
USGS	14092500	6/23/61							4020	A
USGS	14092500	6/24/61							4120	A
USGS	14092500	6/25/61							4020	A
USGS	14092500	6/26/61							4120	A
USGS	14092500	6/27/61							4220	A
USGS	14092500	6/28/61							4020	A
USGS	14092500	6/29/61							4020	A
USGS	14092500	6/30/61							4020	A
USGS	14092500	7/1/61							3970	A
USGS	14092500	7/2/61							4020	A
USGS	14092500	7/3/61							4000	A
USGS	14092500	7/4/61							4020	A
USGS	14092500	7/5/61							4020	A
USGS	14092500	7/6/61							4020	A
USGS	14092500	7/7/61							4020	A
USGS	14092500	7/8/61							4000	A
USGS	14092500	7/9/61							4000	A
USGS	14092500	7/10/61							4020	A
USGS	14092500	7/11/61							3970	A
USGS	14092500	7/12/61							3950	A
USGS	14092500	7/13/61							4000	A
USGS	14092500	7/14/61							4020	A
USGS	14092500	7/15/61							3970	A
USGS	14092500	7/16/61							3970	A
USGS	14092500	7/17/61							3950	A
USGS	14092500	7/18/61							4000	A
USGS	14092500	7/19/61							3950	A
USGS	14092500	7/20/61							3970	A
USGS	14092500	7/21/61							3970	A
USGS	14092500	7/22/61							3950	A
USGS	14092500	7/23/61							4000	A
USGS	14092500	7/24/61							3950	A
USGS	14092500	7/25/61							3950	A
USGS	14092500	7/26/61							3950	A
USGS	14092500	7/27/61							3950	A
USGS	14092500	7/28/61							3970	A
USGS	14092500	7/29/61							3950	A
USGS	14092500	7/30/61							4000	A
USGS	14092500	7/31/61							3880	A
USGS	14092500	8/1/61							3900	A
USGS	14092500	8/2/61							3900	A
USGS	14092500	8/3/61							3900	A
USGS	14092500	8/4/61							3900	A
USGS	14092500	8/5/61							3900	A
USGS	14092500	8/6/61							3930	A
USGS	14092500	8/7/61							3900	A
USGS	14092500	8/8/61							3900	A
USGS	14092500	8/9/61							3900	A
USGS	14092500	8/10/61							3880	A
USGS	14092500	8/11/61							3900	A
USGS	14092500	8/12/61							3950	A
USGS	14092500	8/13/61							3950	A
USGS	14092500	8/14/61							3950	A
USGS	14092500	8/15/61							3950	A
USGS	14092500	8/16/61							3970	A
USGS	14092500	8/17/61							4000	A
USGS	14092500	8/18/61							3970	A
USGS	14092500	8/19/61							3970	A
USGS	14092500	8/20/61							3950	A
USGS	14092500	8/21/61							3950	A
USGS	14092500	8/22/61							4000	A
USGS	14092500	8/23/61							4000	A
USGS	14092500	8/24/61							3950	A
USGS	14092500	8/25/61							3900	A
USGS	14092500	8/26/61							3970	A
USGS	14092500	8/27/61							4070	A
USGS	14092500	8/28/61							3970	A
USGS	14092500	8/29/61							3970	A
USGS	14092500	8/30/61							4000	A
USGS	14092500	8/31/61							4000	A
USGS	14092500	9/1/61							4120	A
USGS	14092500	9/2/61							4120	A
USGS	14092500	9/3/61							4000	A
USGS	14092500	9/4/61							3950	A
USGS	14092500	9/5/61							4000	A
USGS	14092500	9/6/61							3950	A
USGS	14092500	9/7/61							3970	A
USGS	14092500	9/8/61							3950	A
USGS	14092500	9/9/61							3950	A
USGS	14092500	9/10/61							3950	A
USGS	14092500	9/11/61							3950	A
USGS	14092500	9/12/61							3900	A
USGS	14092500	9/13/61							3880	A
USGS	14092500	9/14/61							3930	A
USGS	14092500	9/15/61							3900	A
USGS	14092500	9/16/61							3970	A
USGS	14092500	9/17/61							3970	A
USGS	14092500	9/18/61							3850	A
USGS	14092500	9/19/61							3880	A
USGS	14092500	9/20/61							3930	A
USGS	14092500	9/21/61							3900	A
USGS	14092500	9/22/61							3950	A
USGS	14092500	9/23/61							3930	A
USGS	14092500	9/24/61							3900	A
USGS	14092500	9/25/61							3900	A
USGS	14092500	9/26/61							3930	A
USGS	14092500	9/27/61							3950	A
USGS	14092500	9/28/61							3830	A
USGS	14092500	9/29/61							4000	A
USGS	14092500	9/30/61							3950	A
USGS	14092500	10/1/61							3840	A
USGS	14092500	10/2/61							3870	A
USGS	14092500	10/3/61							3870	A
USGS	14092500	10/4/61							3870	A
USGS	14092500	10/5/61							3840	A
USGS	14092500	10/6/61							3820	A
USGS	14092500	10/7/61							3840	A
USGS	14092500	10/8/61							3920	A
USGS	14092500	10/9/61							3900	A
USGS	14092500	10/10/61							4000	A
USGS	14092500	10/11/61							4050	A
USGS	14092500	10/12/61							3920	A
USGS	14092500	10/13/61							4160	A
USGS	14092500	10/14/61							3950	A
USGS	14092500	10/15/61							3970	A
USGS	14092500	10/16/61							3900	A
USGS	14092500	10/17/61							3840	A
USGS	14092500	10/18/61							3920	A
USGS	14092500	10/19/61							3920	A
USGS	14092500	10/20/61							3920	A
USGS	14092500	10/21/61							3840	A
USGS	14092500	10/22/61							3900	A
USGS	14092500	10/23/61							3920	A
USGS	14092500	10/24/61							3950	A
USGS	14092500	10/25/61							3950	A
USGS	14092500	10/26/61							3970	A
USGS	14092500	10/27/61							4350	A
USGS	14092500	10/28/61							4190	A
USGS	14092500	10/29/61							4190	A
USGS	14092500	10/30/61							4190	A
USGS	14092500	10/31/61							4620	A
USGS	14092500	11/1/61							4620	A
USGS	14092500	11/2/61							4460	A
USGS	14092500	11/3/61							4600	A
USGS	14092500	11/4/61							4490	A
USGS	14092500	11/5/61							4430	A
USGS	14092500	11/6/61							4430	A
USGS	14092500	11/7/61							4350	A
USGS	14092500	11/8/61							4350	A
USGS	14092500	11/9/61							4350	A
USGS	14092500	11/10/61							4350	A
USGS	14092500	11/11/61							4460	A
USGS	14092500	11/12/61							4320	A
USGS	14092500	11/13/61							4350	A
USGS	14092500	11/14/61							4400	A
USGS	14092500	11/15/61							4380	A
USGS	14092500	11/16/61							4350	A
USGS	14092500	11/17/61							4320	A
USGS	14092500	11/18/61							4490	A
USGS	14092500	11/19/61							4270	A
USGS	14092500	11/20/61							3770	A
USGS	14092500	11/21/61							4030	A
USGS	14092500	11/22/61							4540	A
USGS	14092500	11/23/61							5300	A
USGS	14092500	11/24/61							4820	A
USGS	14092500	11/25/61							4900	A
USGS	14092500	11/26/61							4620	A
USGS	14092500	11/27/61							4710	A
USGS	14092500	11/28/61							4900	A
USGS	14092500	11/29/61							4740	A
USGS	14092500	11/30/61							4880	A
USGS	14092500	12/1/61							4600	A
USGS	14092500	12/2/61							4600	A
USGS	14092500	12/3/61							4600	A
USGS	14092500	12/4/61							4490	A
USGS	14092500	12/5/61							4600	A
USGS	14092500	12/6/61							4600	A
USGS	14092500	12/7/61							4490	A
USGS	14092500	12/8/61							4490	A
USGS	14092500	12/9/61							4490	A
USGS	14092500	12/10/61							4400	A
USGS	14092500	12/11/61							4380	A
USGS	14092500	12/12/61							4380	A
USGS	14092500	12/13/61							4540	A
USGS	14092500	12/14/61							4570	A
USGS	14092500	12/15/61							4570	A
USGS	14092500	12/16/61							4490	A
USGS	14092500	12/17/61							4760	A
USGS	14092500	12/18/61							4540	A
USGS	14092500	12/19/61							4760	A
USGS	14092500	12/20/61							5240	A
USGS	14092500	12/21/61							5320	A
USGS	14092500	12/22/61							4740	A
USGS	14092500	12/23/61							4490	A
USGS	14092500	12/24/61							4900	A
USGS	14092500	12/25/61							5320	A
USGS	14092500	12/26/61							4900	A
USGS	14092500	12/27/61							5040	A
USGS	14092500	12/28/61							4850	A
USGS	14092500	12/29/61							4740	A
USGS	14092500	12/30/61							4880	A
USGS	14092500	12/31/61							4710	A
USGS	14092500	1/1/62							4850	A
USGS	14092500	1/2/62							4740	A
USGS	14092500	1/3/62							4880	A
USGS	14092500	1/4/62							4880	A
USGS	14092500	1/5/62							4760	A
USGS	14092500	1/6/62							4880	A
USGS	14092500	1/7/62							5160	A
USGS	14092500	1/8/62							5160	A
USGS	14092500	1/9/62							5180	A
USGS	14092500	1/10/62							5020	A
USGS	14092500	1/11/62							5070	A
USGS	14092500	1/12/62							4900	A
USGS	14092500	1/13/62							4990	A
USGS	14092500	1/14/62							4900	A
USGS	14092500	1/15/62							4880	A
USGS	14092500	1/16/62							4760	A
USGS	14092500	1/17/62							4990	A
USGS	14092500	1/18/62							5020	A
USGS	14092500	1/19/62							5040	A
USGS	14092500	1/20/62							4760	A
USGS	14092500	1/21/62							4350	A
USGS	14092500	1/22/62							4740	A
USGS	14092500	1/23/62							4760	A
USGS	14092500	1/24/62							5020	A
USGS	14092500	1/25/62							5160	A
USGS	14092500	1/26/62							5040	A
USGS	14092500	1/27/62							4960	A
USGS	14092500	1/28/62							4460	A
USGS	14092500	1/29/62							4460	A
USGS	14092500	1/30/62							4490	A
USGS	14092500	1/31/62							4540	A
USGS	14092500	2/1/62							4760	A
USGS	14092500	2/2/62							4960	A
USGS	14092500	2/3/62							4760	A
USGS	14092500	2/4/62							4930	A
USGS	14092500	2/5/62							4900	A
USGS	14092500	2/6/62							4930	A
USGS	14092500	2/7/62							5020	A
USGS	14092500	2/8/62							5240	A
USGS	14092500	2/9/62							5460	A
USGS	14092500	2/10/62							5520	A
USGS	14092500	2/11/62							5490	A
USGS	14092500	2/12/62							5380	A
USGS	14092500	2/13/62							5490	A
USGS	14092500	2/14/62							5660	A
USGS	14092500	2/15/62							5580	A
USGS	14092500	2/16/62							5550	A
USGS	14092500	2/17/62							5490	A
USGS	14092500	2/18/62							5460	A
USGS	14092500	2/19/62							5460	A
USGS	14092500	2/20/62							5410	A
USGS	14092500	2/21/62							5380	A
USGS	14092500	2/22/62							5300	A
USGS	14092500	2/23/62							5300	A
USGS	14092500	2/24/62							5300	A
USGS	14092500	2/25/62							5160	A
USGS	14092500	2/26/62							5130	A
USGS	14092500	2/27/62							5100	A
USGS	14092500	2/28/62							5240	A
USGS	14092500	3/1/62							5440	A
USGS	14092500	3/2/62							5320	A
USGS	14092500	3/3/62							5550	A
USGS	14092500	3/4/62							5440	A
USGS	14092500	3/5/62							5160	A
USGS	14092500	3/6/62							5100	A
USGS	14092500	3/7/62							5180	A
USGS	14092500	3/8/62							5180	A
USGS	14092500	3/9/62							5600	A
USGS	14092500	3/10/62							5520	A
USGS	14092500	3/11/62							5550	A
USGS	14092500	3/12/62							5410	A
USGS	14092500	3/13/62							5460	A
USGS	14092500	3/14/62							5460	A
USGS	14092500	3/15/62							5460	A
USGS	14092500	3/16/62							5460	A
USGS	14092500	3/17/62							5320	A
USGS	14092500	3/18/62							4900	A
USGS	14092500	3/19/62							4930	A
USGS	14092500	3/20/62							5040	A
USGS	14092500	3/21/62							5020	A
USGS	14092500	3/22/62							4990	A
USGS	14092500	3/23/62							4900	A
USGS	14092500	3/24/62							4930	A
USGS	14092500	3/25/62							5160	A
USGS	14092500	3/26/62							5270	A
USGS	14092500	3/27/62							5460	A
USGS	14092500	3/28/62							5350	A
USGS	14092500	3/29/62							5270	A
USGS	14092500	3/30/62							5240	A
USGS	14092500	3/31/62							5210	A
USGS	14092500	4/1/62							5240	A
USGS	14092500	4/2/62							5270	A
USGS	14092500	4/3/62							5240	A
USGS	14092500	4/4/62							5240	A
USGS	14092500	4/5/62							5300	A
USGS	14092500	4/6/62							5300	A
USGS	14092500	4/7/62							5440	A
USGS	14092500	4/8/62							6070	A
USGS	14092500	4/9/62							5800	A
USGS	14092500	4/10/62							5800	A
USGS	14092500	4/11/62							5920	A
USGS	14092500	4/12/62							6100	A
USGS	14092500	4/13/62							5800	A
USGS	14092500	4/14/62							5830	A
USGS	14092500	4/15/62							5720	A
USGS	14092500	4/16/62							5800	A
USGS	14092500	4/17/62							5600	A
USGS	14092500	4/18/62							5630	A
USGS	14092500	4/19/62							5720	A
USGS	14092500	4/20/62							5800	A
USGS	14092500	4/21/62							5720	A
USGS	14092500	4/22/62							5750	A
USGS	14092500	4/23/62							5750	A
USGS	14092500	4/24/62							5780	A
USGS	14092500	4/25/62							5580	A
USGS	14092500	4/26/62							4240	A
USGS	14092500	4/27/62							4600	A
USGS	14092500	4/28/62							4790	A
USGS	14092500	4/29/62							4510	A
USGS	14092500	4/30/62							4490	A
USGS	14092500	5/1/62							4460	A
USGS	14092500	5/2/62							4380	A
USGS	14092500	5/3/62							4600	A
USGS	14092500	5/4/62							4430	A
USGS	14092500	5/5/62							4240	A
USGS	14092500	5/6/62							4320	A
USGS	14092500	5/7/62							4240	A
USGS	14092500	5/8/62							4400	A
USGS	14092500	5/9/62							4540	A
USGS	14092500	5/10/62							4380	A
USGS	14092500	5/11/62							4400	A
USGS	14092500	5/12/62							4320	A
USGS	14092500	5/13/62							4220	A
USGS	14092500	5/14/62							4190	A
USGS	14092500	5/15/62							4190	A
USGS	14092500	5/16/62							4220	A
USGS	14092500	5/17/62							4190	A
USGS	14092500	5/18/62							4050	A
USGS	14092500	5/19/62							4050	A
USGS	14092500	5/20/62							4050	A
USGS	14092500	5/21/62							4050	A
USGS	14092500	5/22/62							4270	A
USGS	14092500	5/23/62							4080	A
USGS	14092500	5/24/62							4220	A
USGS	14092500	5/25/62							4320	A
USGS	14092500	5/26/62							4540	A
USGS	14092500	5/27/62							4740	A
USGS	14092500	5/28/62							4380	A
USGS	14092500	5/29/62							4190	A
USGS	14092500	5/30/62							4350	A
USGS	14092500	5/31/62							4240	A
USGS	14092500	6/1/62							4320	A
USGS	14092500	6/2/62							4320	A
USGS	14092500	6/3/62							4350	A
USGS	14092500	6/4/62							4350	A
USGS	14092500	6/5/62							4220	A
USGS	14092500	6/6/62							4110	A
USGS	14092500	6/7/62							3870	A
USGS	14092500	6/8/62							4240	A
USGS	14092500	6/9/62							4140	A
USGS	14092500	6/10/62							4240	A
USGS	14092500	6/11/62							4110	A
USGS	14092500	6/12/62							3950	A
USGS	14092500	6/13/62							4110	A
USGS	14092500	6/14/62							4160	A
USGS	14092500	6/15/62							4030	A
USGS	14092500	6/16/62							4080	A
USGS	14092500	6/17/62							4140	A
USGS	14092500	6/18/62							4140	A
USGS	14092500	6/19/62							4140	A
USGS	14092500	6/20/62							4140	A
USGS	14092500	6/21/62							4080	A
USGS	14092500	6/22/62							4050	A
USGS	14092500	6/23/62							4080	A
USGS	14092500	6/24/62							4160	A
